Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,% diff new cases,% diff new deaths,% diff new recovered,WHO Region
2020-04-05,Cameroon,650,9,17,624,95,0,0,1.0652173913043477,-1.0,0.0,Africa
2020-04-05,Canada,15743,258,0,15485,2778,41,0,4.134935304990758,0.05128205128205132,0.0,Americas
2020-04-05,Central African Republic,8,0,0,8,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Chad,9,0,0,9,0,0,0,-1.0,0.0,0.0,Africa
2020-04-05,Chile,4665,34,618,4013,310,7,90,-0.39453125,0.3999999999999999,-0.1089108910891089,Americas
2020-04-05,China,82602,3333,75646,3623,59,3,261,0.84375,-0.25,0.403225806451613,Western Pacific
2020-04-05,Colombia,1485,35,88,1362,79,3,3,-0.4316546762589928,-0.5714285714285714,-0.9,Americas
2020-04-05,Comoros,0,0,0,0,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Congo (Brazzaville),45,5,2,38,23,3,0,inf,inf,0.0,Africa
2020-04-05,Congo (Kinshasa),154,18,3,133,0,0,0,-1.0,-1.0,0.0,Africa
2020-04-05,Costa Rica,454,2,16,436,19,0,3,0.0,0.0,0.5,Americas
2020-04-05,Cote d'Ivoire,261,3,37,221,16,2,12,-0.40740740740740744,inf,1.0,Africa
2020-04-05,Croatia,1182,15,125,1042,56,3,6,0.1914893617021276,-0.25,-0.7777777777777778,Europe
2020-04-05,Cuba,320,8,15,297,32,2,0,0.6842105263157894,inf,0.0,Americas
2020-04-05,Cyprus,446,9,37,400,20,-2,4,-0.33333333333333337,-inf,-0.19999999999999996,Europe
2020-04-05,Czechia,4587,67,96,4424,115,8,18,-0.6981627296587927,0.33333333333333326,2.0,Europe
2020-04-05,Denmark,4550,179,1426,2945,292,18,50,-0.09316770186335399,-0.18181818181818177,-0.4565217391304348,Europe
2020-04-05,Djibouti,59,0,9,50,9,0,1,8.0,0.0,inf,Eastern Mediterranean
2020-04-05,Dominica,14,0,0,14,0,0,0,-1.0,0.0,0.0,Americas
2020-04-05,Dominican Republic,1745,82,17,1646,257,14,1,inf,inf,inf,Americas
2020-04-05,Ecuador,3646,180,100,3366,181,8,0,0.865979381443299,-0.7037037037037037,-1.0,Americas
2020-04-05,Egypt,1173,78,247,848,103,7,6,0.21176470588235285,0.3999999999999999,-0.76,Eastern Mediterranean
2020-04-05,El Salvador,62,3,2,57,6,0,0,-0.4,-1.0,-1.0,Americas
2020-04-05,Equatorial Guinea,16,0,1,15,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Eritrea,29,0,0,29,0,0,0,-1.0,0.0,0.0,Africa
2020-04-05,Estonia,1097,15,62,1020,58,2,3,-0.2564102564102564,1.0,-0.7272727272727273,Europe
2020-04-05,Eswatini,9,0,0,9,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Ethiopia,43,2,4,37,5,2,0,0.6666666666666667,inf,-1.0,Africa
2020-04-05,Fiji,12,0,0,12,0,0,0,-1.0,0.0,0.0,Western Pacific
2020-04-05,Finland,1927,28,300,1599,45,3,0,-0.8314606741573034,-0.4,0.0,Europe
2020-04-05,France,71412,8093,16349,46970,1912,519,777,-0.5551419264774313,-0.5075901328273245,-0.4592901878914405,Europe
2020-04-05,Gabon,21,1,1,19,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Gambia,4,1,2,1,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Georgia,174,2,36,136,12,1,0,0.7142857142857142,0.0,-1.0,Europe
2020-04-05,Germany,100123,1584,28700,69839,4031,140,2300,-0.18285019258057977,-0.17159763313609466,0.26027397260273966,Europe
2020-04-05,Ghana,214,5,31,178,9,0,0,inf,0.0,0.0,Africa
2020-04-05,Greece,1735,73,78,1584,62,5,0,0.03333333333333344,0.0,0.0,Europe
2020-04-05,Greenland,11,0,3,8,0,0,0,-1.0,0.0,0.0,Europe
2020-04-05,Grenada,12,0,0,12,0,0,0,0.0,0.0,0.0,Americas
2020-04-05,Guatemala,61,2,15,44,0,0,0,-1.0,-1.0,-1.0,Americas
2020-04-05,Guinea,121,0,5,116,10,0,0,-0.736842105263158,0.0,-1.0,Africa
2020-04-05,Guinea-Bissau,18,0,0,18,0,0,0,-1.0,0.0,0.0,Africa
2020-04-05,Guyana,24,4,0,20,1,0,0,inf,0.0,0.0,Americas
2020-04-05,Haiti,21,1,1,19,1,1,0,-0.5,inf,0.0,Americas
2020-04-05,Holy See,7,0,0,7,0,0,0,0.0,0.0,0.0,Europe
2020-04-05,Honduras,268,22,6,240,4,7,3,-0.9047619047619048,inf,inf,Americas
2020-04-05,Hungary,733,34,66,633,55,2,8,0.0,-0.6666666666666667,-0.4666666666666667,Europe
2020-04-05,Iceland,1486,4,428,1054,69,0,32,0.3018867924528301,0.0,-0.632183908045977,Europe
2020-04-05,India,3588,99,229,3260,506,13,0,-0.01747572815533982,-0.0714285714285714,-1.0,South-East Asia
2020-04-05,Indonesia,2273,198,164,1911,181,7,14,0.7075471698113207,-0.30000000000000004,-0.125,South-East Asia
2020-04-05,Iran,58226,3603,19736,34887,2483,151,0,-0.030078124999999956,-0.044303797468354444,-1.0,Eastern Mediterranean
2020-04-05,Iraq,961,61,279,621,83,5,20,0.4310344827586208,1.5,-0.3939393939393939,Eastern Mediterranean
2020-04-05,Ireland,4994,158,25,4811,390,21,0,0.17824773413897277,0.23529411764705888,-1.0,Europe
2020-04-05,Israel,8430,49,477,7904,579,5,50,0.36879432624113484,0.25,1.0833333333333335,Europe
2020-04-05,Italy,128948,15887,21815,91246,4316,525,819,-0.10176899063475542,-0.2290748898678414,-0.33844911147011314,Europe
2020-04-05,Jamaica,58,3,8,47,5,0,1,-0.16666666666666663,0.0,-0.8,Americas
2020-04-05,Japan,3876,93,514,3269,351,6,0,-0.0539083557951483,0.0,0.0,Western Pacific
2020-04-05,Jordan,345,5,110,230,22,0,36,0.6923076923076923,0.0,1.25,Eastern Mediterranean
2020-04-05,Kazakhstan,584,6,42,536,53,1,6,-0.20895522388059706,-2.0,-0.1428571428571429,Europe
2020-04-05,Kenya,142,4,4,134,16,0,0,3.0,0.0,0.0,Africa
2020-04-05,Kosovo,140,1,23,116,5,0,7,-0.4444444444444444,0.0,0.16666666666666674,Europe
2020-04-05,Kuwait,556,1,99,456,77,0,6,0.24193548387096775,-1.0,-0.4545454545454546,Eastern Mediterranean
2020-04-05,Kyrgyzstan,147,1,9,137,3,0,0,-0.7857142857142857,0.0,-1.0,Europe
2020-04-05,Laos,11,0,0,11,1,0,0,inf,0.0,0.0,Western Pacific
2020-04-05,Latvia,533,1,1,531,24,0,0,0.5,0.0,0.0,Europe
2020-04-05,Lebanon,527,18,54,455,7,1,0,-0.41666666666666663,inf,-1.0,Eastern Mediterranean
2020-04-05,Lesotho,0,0,0,0,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Liberia,13,3,3,7,3,2,0,0.0,1.0,-1.0,Africa
2020-04-05,Libya,18,1,0,17,0,0,0,-1.0,0.0,0.0,Eastern Mediterranean
2020-04-05,Liechtenstein,77,1,56,20,0,0,1,-1.0,-1.0,-0.75,Europe
2020-04-05,Lithuania,811,13,7,791,40,2,0,-0.4666666666666667,0.0,0.0,Europe
2020-04-05,Luxembourg,2804,36,500,2268,75,5,0,-0.3589743589743589,inf,0.0,Europe
2020-04-05,Madagascar,72,0,2,70,2,0,2,inf,0.0,inf,Africa
2020-04-05,Malawi,4,0,0,4,0,0,0,-1.0,0.0,0.0,Africa
2020-04-05,Malaysia,3662,61,1005,2596,179,4,90,0.19333333333333336,0.0,0.022727272727272707,Western Pacific
2020-04-05,Maldives,19,0,13,6,0,0,0,0.0,0.0,0.0,South-East Asia
2020-04-05,Mali,45,5,1,39,4,2,0,1.0,inf,-1.0,Africa
2020-04-05,Malta,227,0,5,222,14,0,3,0.2727272727272727,0.0,inf,Europe
2020-04-05,Mauritania,6,1,2,3,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Mauritius,227,7,7,213,31,0,0,2.1,0.0,-1.0,Africa
2020-04-05,Mexico,2143,94,633,1416,253,15,0,0.2524752475247525,-0.21052631578947367,0.0,Americas
2020-04-05,Moldova,864,15,30,819,112,3,1,-0.30434782608695654,-0.25,-0.6666666666666667,Europe
2020-04-05,Monaco,73,1,3,69,7,0,0,2.5,0.0,0.0,Europe
2020-04-05,Mongolia,14,0,2,12,0,0,0,0.0,0.0,0.0,Western Pacific
2020-04-05,Montenegro,214,2,1,211,13,0,0,-0.5185185185185186,0.0,0.0,Europe
2020-04-05,Morocco,1021,70,76,875,102,11,10,-0.203125,0.0,0.11111111111111116,Eastern Mediterranean
2020-04-05,Mozambique,10,0,0,10,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Namibia,16,0,3,13,2,0,0,inf,0.0,0.0,Africa
2020-04-05,Nepal,9,0,1,8,0,0,0,-1.0,0.0,0.0,South-East Asia
2020-04-05,Netherlands,17951,1771,7,16173,1226,115,-5,0.35320088300220753,-0.30722891566265065,-3.5,Europe
2020-04-05,New Zealand,1039,1,156,882,89,0,29,0.08536585365853666,0.0,0.20833333333333326,Western Pacific
2020-04-05,Nicaragua,6,1,0,5,1,0,0,inf,0.0,0.0,Americas
2020-04-05,Niger,184,10,13,161,40,2,13,0.6666666666666667,-0.33333333333333337,inf,Africa
2020-04-05,Nigeria,232,5,33,194,18,1,8,3.5,inf,inf,Africa
2020-04-05,North Macedonia,555,18,23,514,72,1,3,0.35849056603773577,-0.8,inf,Europe
2020-04-05,Norway,5687,71,32,5584,137,9,0,-0.23888888888888893,2.0,0.0,Europe
2020-04-05,Oman,298,2,61,235,21,0,0,-0.16000000000000003,-1.0,-1.0,Eastern Mediterranean
2020-04-05,Pakistan,3766,53,259,3454,609,6,48,0.7964601769911503,0.0,-0.4,Eastern Mediterranean
2020-04-05,Panama,1801,46,13,1742,128,5,0,-0.3535353535353535,0.25,-1.0,Americas
2020-04-05,Papua New Guinea,1,0,0,1,0,0,0,0.0,0.0,0.0,Western Pacific
2020-04-05,Paraguay,104,3,12,89,8,0,0,1.0,0.0,-1.0,Americas
2020-04-05,Peru,2281,83,989,1209,535,10,75,2.543046357615894,-0.16666666666666663,-0.8010610079575597,Americas
2020-04-05,Philippines,3246,152,64,3030,152,8,7,1.0,0.0,0.3999999999999999,Western Pacific
2020-04-05,Poland,4102,94,134,3874,475,15,18,0.9467213114754098,0.875,-0.7,Europe
2020-04-05,Portugal,11278,295,75,10908,754,29,0,0.18181818181818188,0.44999999999999996,-1.0,Europe
2020-04-05,Qatar,1604,4,123,1477,279,1,14,0.1160000000000001,inf,-0.125,Eastern Mediterranean
2020-04-05,Romania,3864,151,374,3339,251,5,45,-0.4162790697674419,-0.6153846153846154,-0.021739130434782594,Europe
2020-04-05,Russia,5389,45,355,4989,658,2,22,0.13058419243986252,-0.7777777777777778,-0.5769230769230769,Europe
2020-04-05,Rwanda,104,0,4,100,2,0,4,-0.8461538461538461,0.0,inf,Africa
2020-04-05,Saint Kitts and Nevis,10,0,0,10,1,0,0,inf,0.0,0.0,Americas
2020-04-05,Saint Lucia,14,0,1,13,0,0,0,-1.0,0.0,0.0,Americas
2020-04-05,Saint Vincent and the Grenadines,7,0,1,6,0,0,0,-1.0,0.0,0.0,Americas
2020-04-05,San Marino,266,32,35,199,7,0,8,-0.5,-1.0,0.33333333333333326,Europe
2020-04-05,Sao Tome and Principe,0,0,0,0,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Saudi Arabia,2402,34,488,1880,223,5,68,0.5928571428571427,0.25,-0.01449275362318836,Eastern Mediterranean
2020-04-05,Senegal,222,2,82,138,3,0,10,-0.75,-1.0,0.6666666666666667,Africa
2020-04-05,Serbia,1908,51,0,1857,284,7,0,0.9189189189189189,0.3999999999999999,0.0,Europe
2020-04-05,Seychelles,10,0,0,10,0,0,0,0.0,0.0,0.0,Africa
2020-04-05,Sierra Leone,6,0,0,6,2,0,0,0.0,0.0,0.0,Africa
2020-04-05,Singapore,1309,6,320,983,120,0,23,0.6000000000000001,-1.0,0.5333333333333334,Western Pacific
2020-04-05,Slovakia,485,1,10,474,14,0,0,-0.33333333333333337,0.0,0.0,Europe
2020-04-05,Slovenia,997,28,79,890,20,6,0,-0.5348837209302326,2.0,-1.0,Europe
2020-04-05,Somalia,7,0,1,6,0,0,0,0.0,0.0,0.0,Eastern Mediterranean
2020-04-05,South Africa,1655,11,95,1549,70,2,0,-0.125,inf,0.0,Africa
2020-04-05,South Korea,10237,183,6463,3591,81,6,138,-0.13829787234042556,1.0,-0.5460526315789473,Western Pacific
2020-04-05,South Sudan,1,0,0,1,1,0,0,inf,0.0,0.0,Africa
2020-04-05,Spain,131646,12641,38080,80925,5478,694,3861,-0.21394748170469224,-0.07343124165554071,0.041824069077172066,Europe
2020-04-05,Sri Lanka,176,5,33,138,10,0,6,0.4285714285714286,-1.0,1.0,South-East Asia
2020-04-05,Sudan,12,2,2,8,2,0,0,inf,0.0,0.0,Eastern Mediterranean
2020-04-05,Suriname,10,1,0,9,0,0,0,0.0,0.0,0.0,Americas
2020-04-05,Sweden,6830,401,0,6429,387,28,0,0.24038461538461542,0.8666666666666667,0.0,Europe
2020-04-05,Switzerland,21100,715,6415,13970,595,49,0,-0.33815350389321464,-0.3466666666666667,-1.0,Europe
2020-04-05,Syria,19,2,0,17,3,0,0,inf,0.0,0.0,Eastern Mediterranean
2020-04-05,Taiwan*,363,5,50,308,8,0,0,0.1428571428571428,0.0,0.0,Western Pacific
2020-04-05,Tajikistan,0,0,0,0,0,0,0,0.0,0.0,0.0,Europe
2020-04-05,Tanzania,22,1,3,18,2,0,0,inf,0.0,0.0,Africa
2020-04-05,Thailand,2169,23,793,1353,102,3,119,0.146067415730337,2.0,0.9193548387096775,South-East Asia
2020-04-05,Timor-Leste,1,0,0,1,0,0,0,0.0,0.0,0.0,South-East Asia
2020-04-05,Togo,44,3,20,21,3,0,3,2.0,0.0,inf,Africa
2020-04-05,Trinidad and Tobago,104,7,1,96,1,1,0,-0.8,inf,0.0,Americas
2020-04-05,Tunisia,574,22,5,547,21,4,0,-0.6379310344827587,inf,0.0,Eastern Mediterranean
2020-04-05,Turkey,27069,574,1042,25453,3135,73,256,0.0404912047792898,-0.03947368421052633,-0.152317880794702,Europe
2020-04-05,US,337573,12765,17448,307360,27874,1502,2796,-0.15920608108108103,0.1318764129615675,-0.43458038422649137,Americas
2020-04-05,Uganda,52,0,0,52,4,0,0,inf,0.0,0.0,Africa
2020-04-05,Ukraine,1308,37,28,1243,83,5,3,-0.4575163398692811,0.0,0.0,Europe
2020-04-05,United Arab Emirates,1799,10,144,1645,294,0,19,0.2199170124481329,-1.0,0.11764705882352944,Eastern Mediterranean
2020-04-05,United Kingdom,61422,5875,229,55318,3650,646,14,-0.1038546525902283,-0.15111695137976344,1.0,Europe
2020-04-05,Uruguay,406,6,104,296,6,1,11,-0.5714285714285714,0.0,0.5714285714285714,Americas
2020-04-05,Uzbekistan,342,2,30,310,76,0,5,0.9487179487179487,0.0,inf,Europe
2020-04-05,Venezuela,159,7,52,100,4,0,0,1.0,0.0,0.0,Americas
2020-04-05,Vietnam,241,0,90,151,1,0,0,-0.6666666666666667,0.0,-1.0,Western Pacific
2020-04-05,West Bank and Gaza,237,1,25,211,20,0,4,-0.13043478260869568,0.0,inf,Eastern Mediterranean
2020-04-05,Western Sahara,4,0,0,4,4,0,0,inf,0.0,0.0,Africa
2020-04-05,Yemen,0,0,0,0,0,0,0,0.0,0.0,0.0,Eastern Mediterranean
2020-04-05,Zambia,39,1,3,35,0,0,1,0.0,0.0,inf,Africa
2020-04-05,Zimbabwe,9,1,0,8,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Afghanistan,367,11,18,338,18,4,3,-0.64,inf,-0.4,Eastern Mediterranean
2020-04-06,Albania,377,21,116,240,16,1,12,-0.4285714285714286,inf,1.4,Europe
2020-04-06,Algeria,1423,173,90,1160,103,21,0,0.49275362318840576,-0.045454545454545414,0.0,Africa
2020-04-06,Andorra,525,21,31,473,24,3,5,-0.3142857142857143,2.0,0.0,Europe
2020-04-06,Angola,16,2,2,12,2,0,0,-0.5,0.0,0.0,Africa
2020-04-06,Antigua and Barbuda,15,0,0,15,0,0,0,0.0,0.0,0.0,Americas
2020-04-06,Argentina,1554,48,325,1181,103,4,45,inf,3.0,44.0,Americas
2020-04-06,Armenia,833,8,62,763,11,1,5,-0.7884615384615384,inf,-0.6428571428571428,Europe
2020-04-06,Australia,5797,40,1080,4677,110,5,323,-0.1970802919708029,0.0,4.767857142857143,Western Pacific
2020-04-06,Austria,12297,220,3463,8614,246,16,465,-0.0888888888888889,-0.11111111111111116,-0.05295315682281054,Europe
2020-04-06,Azerbaijan,641,7,44,590,57,0,12,-0.09523809523809523,-1.0,inf,Europe
2020-04-06,Bahamas,29,5,4,20,1,1,4,inf,inf,inf,Americas
2020-04-06,Bahrain,756,4,458,294,56,0,27,3.666666666666667,0.0,2.375,Eastern Mediterranean
2020-04-06,Bangladesh,123,12,33,78,35,3,0,0.9444444444444444,2.0,-1.0,South-East Asia
2020-04-06,Barbados,60,2,6,52,4,1,0,0.0,0.0,-1.0,Americas
2020-04-06,Belarus,700,13,53,634,138,5,1,0.13114754098360648,0.6666666666666667,-2.0,Europe
2020-04-06,Belgium,20814,1632,3986,15196,1123,185,235,-0.10873015873015868,0.12804878048780477,-0.5337301587301587,Europe
2020-04-06,Belize,7,1,0,6,2,1,0,1.0,inf,0.0,Americas
2020-04-06,Benin,26,1,5,20,4,1,0,-0.33333333333333337,inf,-1.0,Africa
2020-04-06,Bhutan,5,0,2,3,0,0,0,0.0,0.0,0.0,South-East Asia
2020-04-06,Bolivia,183,11,2,170,26,1,0,0.4444444444444444,inf,-1.0,Americas
2020-04-06,Bosnia and Herzegovina,674,29,47,598,20,6,17,-0.33333333333333337,2.0,inf,Europe
2020-04-06,Botswana,6,1,0,5,0,0,0,-1.0,0.0,0.0,Africa
2020-04-06,Brazil,12161,564,127,11470,1031,78,0,0.3389610389610389,0.9024390243902438,0.0,Americas
2020-04-06,Brunei,135,1,82,52,0,0,9,0.0,0.0,0.2857142857142858,Western Pacific
2020-04-06,Bulgaria,549,22,39,488,18,2,2,-0.3571428571428571,-0.33333333333333337,-0.33333333333333337,Europe
2020-04-06,Burkina Faso,364,18,108,238,19,1,18,-0.2962962962962963,0.0,-0.25,Africa
2020-04-06,Burma,22,1,0,21,1,0,0,inf,0.0,0.0,South-East Asia
2020-04-06,Burundi,3,0,0,3,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Cabo Verde,7,1,1,5,0,0,1,0.0,0.0,inf,Africa
2020-04-06,Cambodia,114,0,53,61,0,0,3,0.0,0.0,inf,Western Pacific
2020-04-06,Cameroon,658,9,17,632,8,0,0,-0.9157894736842105,0.0,0.0,Africa
2020-04-06,Canada,16550,338,0,16212,807,80,0,-0.7095032397408207,0.9512195121951219,0.0,Americas
2020-04-06,Central African Republic,8,0,0,8,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Chad,9,0,0,9,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Chile,5009,37,728,4244,344,3,110,0.10967741935483866,-0.5714285714285714,0.22222222222222232,Americas
2020-04-06,China,82665,3335,75748,3582,63,2,102,0.06779661016949157,-0.33333333333333337,-0.6091954022988506,Western Pacific
2020-04-06,Colombia,1579,46,88,1445,94,11,0,0.1898734177215189,2.6666666666666665,-1.0,Americas
2020-04-06,Comoros,0,0,0,0,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Congo (Brazzaville),45,5,2,38,0,0,0,-1.0,-1.0,0.0,Africa
2020-04-06,Congo (Kinshasa),161,18,5,138,7,0,2,inf,0.0,inf,Africa
2020-04-06,Costa Rica,467,2,18,447,13,0,2,-0.3157894736842105,0.0,-0.33333333333333337,Americas
2020-04-06,Cote d'Ivoire,323,3,41,279,62,0,4,2.875,-1.0,-0.6666666666666667,Africa
2020-04-06,Croatia,1222,16,130,1076,40,1,5,-0.2857142857142857,-0.6666666666666667,-0.16666666666666663,Europe
2020-04-06,Cuba,350,9,18,323,30,1,3,-0.0625,-0.5,inf,Americas
2020-04-06,Cyprus,465,9,45,411,19,0,8,-0.050000000000000044,-1.0,1.0,Europe
2020-04-06,Czechia,4822,78,121,4623,235,11,25,1.0434782608695654,0.375,0.38888888888888884,Europe
2020-04-06,Denmark,4864,187,1485,3192,314,8,59,0.07534246575342474,-0.5555555555555556,0.17999999999999994,Europe
2020-04-06,Djibouti,90,0,9,81,31,0,0,2.4444444444444446,0.0,-1.0,Eastern Mediterranean
2020-04-06,Dominica,15,0,1,14,1,0,1,inf,0.0,inf,Americas
2020-04-06,Dominican Republic,1828,86,33,1709,83,4,16,-0.6770428015564203,-0.7142857142857143,15.0,Americas
2020-04-06,Ecuador,3747,191,100,3456,101,11,0,-0.4419889502762431,0.375,0.0,Americas
2020-04-06,Egypt,1322,85,259,978,149,7,12,0.44660194174757284,0.0,1.0,Eastern Mediterranean
2020-04-06,El Salvador,69,4,5,60,7,1,3,0.16666666666666674,inf,inf,Americas
2020-04-06,Equatorial Guinea,16,0,3,13,0,0,2,0.0,0.0,inf,Africa
2020-04-06,Eritrea,31,0,0,31,2,0,0,inf,0.0,0.0,Africa
2020-04-06,Estonia,1108,19,62,1027,11,4,0,-0.8103448275862069,1.0,-1.0,Europe
2020-04-06,Eswatini,10,0,4,6,1,0,4,inf,0.0,inf,Africa
2020-04-06,Ethiopia,44,2,4,38,1,0,0,-0.8,-1.0,0.0,Africa
2020-04-06,Fiji,14,0,0,14,2,0,0,inf,0.0,0.0,Western Pacific
2020-04-06,Finland,2176,27,300,1849,249,-1,0,4.533333333333333,-1.3333333333333333,0.0,Europe
2020-04-06,France,75343,8926,17428,48989,3931,833,1079,1.0559623430962342,0.605009633911368,0.38867438867438864,Europe
2020-04-06,Gabon,24,1,1,22,3,0,0,inf,0.0,0.0,Africa
2020-04-06,Gambia,4,1,2,1,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Georgia,188,2,39,147,14,0,3,0.16666666666666674,-1.0,inf,Europe
2020-04-06,Germany,103374,1810,28700,72864,3251,226,0,-0.19350037211610027,0.6142857142857143,-1.0,Europe
2020-04-06,Ghana,214,5,31,178,0,0,0,-1.0,0.0,0.0,Africa
2020-04-06,Greece,1755,79,269,1407,20,6,191,-0.6774193548387097,0.19999999999999996,inf,Europe
2020-04-06,Greenland,11,0,4,7,0,0,1,0.0,0.0,inf,Europe
2020-04-06,Grenada,12,0,0,12,0,0,0,0.0,0.0,0.0,Americas
2020-04-06,Guatemala,70,3,15,52,9,1,0,inf,inf,0.0,Americas
2020-04-06,Guinea,128,0,5,123,7,0,0,-0.30000000000000004,0.0,0.0,Africa
2020-04-06,Guinea-Bissau,18,0,0,18,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Guyana,31,4,8,19,7,0,8,6.0,0.0,inf,Americas
2020-04-06,Haiti,24,1,0,23,3,0,-1,2.0,-1.0,-inf,Americas
2020-04-06,Holy See,7,0,0,7,0,0,0,0.0,0.0,0.0,Europe
2020-04-06,Honduras,298,22,6,270,30,0,0,6.5,-1.0,-1.0,Americas
2020-04-06,Hungary,744,38,67,639,11,4,1,-0.8,1.0,-0.875,Europe
2020-04-06,Iceland,1562,6,460,1096,76,2,32,0.10144927536231885,inf,0.0,Europe
2020-04-06,India,4778,136,375,4267,1190,37,146,1.3517786561264824,1.8461538461538463,inf,South-East Asia
2020-04-06,Indonesia,2491,209,192,2090,218,11,28,0.20441988950276246,0.5714285714285714,1.0,South-East Asia
2020-04-06,Iran,60500,3739,24236,32525,2274,136,4500,-0.08417237213048734,-0.09933774834437081,inf,Eastern Mediterranean
2020-04-06,Iraq,1031,64,344,623,70,3,65,-0.15662650602409633,-0.4,2.25,Eastern Mediterranean
2020-04-06,Ireland,5364,174,25,5165,370,16,0,-0.05128205128205132,-0.23809523809523814,0.0,Europe
2020-04-06,Israel,8904,57,585,8262,474,8,108,-0.18134715025906734,0.6000000000000001,1.1600000000000001,Europe
2020-04-06,Italy,132547,16523,22837,93187,3599,636,1022,-0.16612604263206676,0.21142857142857152,0.24786324786324787,Europe
2020-04-06,Jamaica,58,3,8,47,0,0,0,-1.0,0.0,-1.0,Americas
2020-04-06,Japan,4110,96,575,3439,234,3,61,-0.33333333333333337,-0.5,inf,Western Pacific
2020-04-06,Jordan,349,6,126,217,4,1,16,-0.8181818181818181,inf,-0.5555555555555556,Eastern Mediterranean
2020-04-06,Kazakhstan,662,6,46,610,78,0,4,0.47169811320754707,-1.0,-0.33333333333333337,Europe
2020-04-06,Kenya,158,6,4,148,16,2,0,0.0,inf,0.0,Africa
2020-04-06,Kosovo,145,1,23,121,5,0,0,0.0,0.0,-1.0,Europe
2020-04-06,Kuwait,665,1,103,561,109,0,4,0.4155844155844155,0.0,-0.33333333333333337,Eastern Mediterranean
2020-04-06,Kyrgyzstan,216,4,33,179,69,3,24,22.0,inf,inf,Europe
2020-04-06,Laos,12,0,0,12,1,0,0,0.0,0.0,0.0,Western Pacific
2020-04-06,Latvia,542,1,16,525,9,0,15,-0.625,0.0,inf,Europe
2020-04-06,Lebanon,541,19,60,462,14,1,6,1.0,0.0,inf,Eastern Mediterranean
2020-04-06,Lesotho,0,0,0,0,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Liberia,14,3,3,8,1,0,0,-0.6666666666666667,-1.0,0.0,Africa
2020-04-06,Libya,19,1,1,17,1,0,1,inf,0.0,inf,Eastern Mediterranean
2020-04-06,Liechtenstein,77,1,58,18,0,0,2,0.0,0.0,1.0,Europe
2020-04-06,Lithuania,843,15,8,820,32,2,1,-0.19999999999999996,0.0,inf,Europe
2020-04-06,Luxembourg,2843,41,500,2302,39,5,0,-0.48,0.0,0.0,Europe
2020-04-06,Madagascar,82,0,2,80,10,0,0,4.0,0.0,-1.0,Africa
2020-04-06,Malawi,5,0,0,5,1,0,0,inf,0.0,0.0,Africa
2020-04-06,Malaysia,3793,62,1241,2490,131,1,236,-0.26815642458100564,-0.75,1.6222222222222222,Western Pacific
2020-04-06,Maldives,19,0,13,6,0,0,0,0.0,0.0,0.0,South-East Asia
2020-04-06,Mali,47,5,9,33,2,0,8,-0.5,-1.0,inf,Africa
2020-04-06,Malta,241,0,5,236,14,0,0,0.0,0.0,-1.0,Europe
2020-04-06,Mauritania,6,1,2,3,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Mauritius,244,7,7,230,17,0,0,-0.4516129032258065,0.0,0.0,Africa
2020-04-06,Mexico,2439,125,633,1681,296,31,0,0.1699604743083003,1.0666666666666669,0.0,Americas
2020-04-06,Moldova,965,19,37,909,101,4,7,-0.0982142857142857,0.33333333333333326,6.0,Europe
2020-04-06,Monaco,77,1,4,72,4,0,1,-0.4285714285714286,0.0,inf,Europe
2020-04-06,Mongolia,15,0,2,13,1,0,0,inf,0.0,0.0,Western Pacific
2020-04-06,Montenegro,233,2,1,230,19,0,0,0.46153846153846145,0.0,0.0,Europe
2020-04-06,Morocco,1120,80,81,959,99,10,5,-0.02941176470588236,-0.09090909090909094,-0.5,Eastern Mediterranean
2020-04-06,Mozambique,10,0,0,10,0,0,0,0.0,0.0,0.0,Africa
2020-04-06,Namibia,16,0,3,13,0,0,0,-1.0,0.0,0.0,Africa
2020-04-06,Nepal,9,0,1,8,0,0,0,0.0,0.0,0.0,South-East Asia
2020-04-06,Netherlands,18924,1874,8,17042,973,103,1,-0.20636215334420882,-0.10434782608695647,-1.2,Europe
2020-04-06,New Zealand,1106,1,176,929,67,0,20,-0.2471910112359551,0.0,-0.31034482758620685,Western Pacific
2020-04-06,Nicaragua,6,1,0,5,0,0,0,-1.0,0.0,0.0,Americas
